group,id,course,semester,grade
1,128,Post-Apocalyptic History and Archaeology,2,10.75
1,128,Post-Apocalyptic History and Archaeology,2,10.5
1,128,Radiation Ecology and Environmental Science,1,14
1,128,Radiation Ecology and Environmental Science,1,12
1,128,Radiation Ecology and Environmental Science,1,10
1,128,Radiation Ecology and Environmental Science,1,11
1,128,Radiation Ecology and Environmental Science,1,10
1,128,Radiation Ecology and Environmental Science,1,13
1,128,Radiation Ecology and Environmental Science,1,13
1,128,Radiation Ecology and Environmental Science,1,11
1,128,Renewable Energy and Sustainable Living,1,11
1,128,Renewable Energy and Sustainable Living,1,14.75
1,128,Renewable Energy and Sustainable Living,1,19
1,128,Renewable Energy and Sustainable Living,1,15
1,128,Renewable Energy and Sustainable Living,1,12.75
1,128,Renewable Energy and Sustainable Living,1,13.75
1,128,Renewable Energy and Sustainable Living,1,8.5
1,128,Scavenging and Resource Management,2,11
1,128,Scavenging and Resource Management,2,12
1,128,Scavenging and Resource Management,2,10
1,128,Survival Skills and Wilderness Medicine,1,10
1,128,Survival Skills and Wilderness Medicine,1,8
1,128,Survival Skills and Wilderness Medicine,1,10
1,128,Survival Skills and Wilderness Medicine,1,6
1,128,Survival Skills and Wilderness Medicine,1,8
1,135,Art and Expression in a Post-Apocalyptic World,1,11
1,135,Art and Expression in a Post-Apocalyptic World,1,9.5
1,135,Art and Expression in a Post-Apocalyptic World,1,7.5
1,135,Combat Tactics and Self-Defense,2,6.7
1,135,Combat Tactics and Self-Defense,2,12.9
1,135,Combat Tactics and Self-Defense,2,12.8
1,135,Combat Tactics and Self-Defense,2,8.1
1,135,Combat Tactics and Self-Defense,2,11.2
1,135,Combat Tactics and Self-Defense,2,9.3
1,135,Combat Tactics and Self-Defense,2,11.6
1,135,Combat Tactics and Self-Defense,2,8.8
1,135,Combat Tactics and Self-Defense,2,7.2
1,135,Combat Tactics and Self-Defense,2,13
1,135,Community Building and Social Organization,2,7
1,135,Community Building and Social Organization,2,9
1,135,Community Building and Social Organization,2,12.5
1,135,Community Building and Social Organization,2,13.25
1,135,Community Building and Social Organization,2,4.25
1,135,Community Building and Social Organization,2,6
1,135,Community Building and Social Organization,2,10
1,135,Mechanical Engineering and Vehicle Repair,1,11
1,135,Mechanical Engineering and Vehicle Repair,1,14
1,135,Mechanical Engineering and Vehicle Repair,1,12
1,135,Mechanical Engineering and Vehicle Repair,1,10
1,135,Mechanical Engineering and Vehicle Repair,1,15
1,135,Mechanical Engineering and Vehicle Repair,1,9
1,135,Mechanical Engineering and Vehicle Repair,1,13
1,135,Mechanical Engineering and Vehicle Repair,1,11
1,135,Moral Philosophy and Ethical Decision-Making,2,11.5
1,135,Moral Philosophy and Ethical Decision-Making,2,13.5
1,135,Moral Philosophy and Ethical Decision-Making,2,11
1,135,Post-Apocalyptic History and Archaeology,2,11.75
1,135,Post-Apocalyptic History and Archaeology,2,9
1,135,Post-Apocalyptic History and Archaeology,2,9
1,135,Post-Apocalyptic History and Archaeology,2,10.75
1,135,Radiation Ecology and Environmental Science,1,12
1,135,Radiation Ecology and Environmental Science,1,12
1,135,Radiation Ecology and Environmental Science,1,12
1,135,Radiation Ecology and Environmental Science,1,12
1,135,Radiation Ecology and Environmental Science,1,13
1,135,Radiation Ecology and Environmental Science,1,12
1,135,Radiation Ecology and Environmental Science,1,10
1,135,Radiation Ecology and Environmental Science,1,10
1,135,Radiation Ecology and Environmental Science,1,9
1,135,Renewable Energy and Sustainable Living,1,14
1,135,Renewable Energy and Sustainable Living,1,10.5
1,135,Renewable Energy and Sustainable Living,1,15
1,135,Renewable Energy and Sustainable Living,1,8.5
1,135,Renewable Energy and Sustainable Living,1,9.25
1,135,Renewable Energy and Sustainable Living,1,14.5
1,135,Scavenging and Resource Management,2,10
1,135,Scavenging and Resource Management,2,15.5
1,135,Scavenging and Resource Management,2,10
1,135,Survival Skills and Wilderness Medicine,1,9
1,135,Survival Skills and Wilderness Medicine,1,8
1,135,Survival Skills and Wilderness Medicine,1,6
1,135,Survival Skills and Wilderness Medicine,1,9
1,135,Survival Skills and Wilderness Medicine,1,6
1,169,Art and Expression in a Post-Apocalyptic World,1,12
1,169,Art and Expression in a Post-Apocalyptic World,1,12.5
1,169,Art and Expression in a Post-Apocalyptic World,1,15
1,169,Combat Tactics and Self-Defense,2,12.6
1,169,Combat Tactics and Self-Defense,2,10.2
1,169,Combat Tactics and Self-Defense,2,6.9
1,169,Combat Tactics and Self-Defense,2,13
1,169,Combat Tactics and Self-Defense,2,12.8
1,169,Combat Tactics and Self-Defense,2,11.7
1,169,Combat Tactics and Self-Defense,2,9.4
1,169,Combat Tactics and Self-Defense,2,13.9
1,169,Combat Tactics and Self-Defense,2,16.1
1,169,Community Building and Social Organization,2,14
1,169,Community Building and Social Organization,2,8.25
1,169,Community Building and Social Organization,2,13
1,169,Community Building and Social Organization,2,8.75
1,169,Community Building and Social Organization,2,11.25
1,169,Community Building and Social Organization,2,14.5
1,169,Community Building and Social Organization,2,5.75
1,169,Mechanical Engineering and Vehicle Repair,1,10
1,169,Mechanical Engineering and Vehicle Repair,1,20
1,169,Mechanical Engineering and Vehicle Repair,1,13
1,169,Mechanical Engineering and Vehicle Repair,1,15
1,169,Mechanical Engineering and Vehicle Repair,1,13
1,169,Mechanical Engineering and Vehicle Repair,1,14
1,169,Mechanical Engineering and Vehicle Repair,1,11
1,169,Mechanical Engineering and Vehicle Repair,1,13
1,169,Moral Philosophy and Ethical Decision-Making,2,10.5
1,169,Moral Philosophy and Ethical Decision-Making,2,11.5
1,169,Moral Philosophy and Ethical Decision-Making,2,13.5
1,169,Moral Philosophy and Ethical Decision-Making,2,12
1,169,Post-Apocalyptic History and Archaeology,2,8
1,169,Post-Apocalyptic History and Archaeology,2,12.25
1,169,Post-Apocalyptic History and Archaeology,2,8
1,169,Post-Apocalyptic History and Archaeology,2,11.75
1,169,Radiation Ecology and Environmental Science,1,10
1,169,Radiation Ecology and Environmental Science,1,12
1,169,Radiation Ecology and Environmental Science,1,12
1,169,Radiation Ecology and Environmental Science,1,12
1,169,Radiation Ecology and Environmental Science,1,11
1,169,Radiation Ecology and Environmental Science,1,15
1,169,Radiation Ecology and Environmental Science,1,12
1,169,Radiation Ecology and Environmental Science,1,9
1,169,Radiation Ecology and Environmental Science,1,13
1,169,Renewable Energy and Sustainable Living,1,17.75
1,169,Renewable Energy and Sustainable Living,1,13.5
1,169,Renewable Energy and Sustainable Living,1,19.25
1,169,Renewable Energy and Sustainable Living,1,8.25
1,169,Renewable Energy and Sustainable Living,1,13
1,169,Renewable Energy and Sustainable Living,1,13
1,169,Renewable Energy and Sustainable Living,1,16
1,169,Scavenging and Resource Management,2,12
1,169,Scavenging and Resource Management,2,11.5
1,169,Scavenging and Resource Management,2,13
1,169,Survival Skills and Wilderness Medicine,1,10
1,169,Survival Skills and Wilderness Medicine,1,8
1,169,Survival Skills and Wilderness Medicine,1,6
1,169,Survival Skills and Wilderness Medicine,1,7
1,169,Survival Skills and Wilderness Medicine,1,8
1,170,Art and Expression in a Post-Apocalyptic World,1,12
1,170,Art and Expression in a Post-Apocalyptic World,1,15.5
1,170,Art and Expression in a Post-Apocalyptic World,1,13
1,170,Combat Tactics and Self-Defense,2,14.6
1,170,Combat Tactics and Self-Defense,2,11
1,170,Combat Tactics and Self-Defense,2,12.1
1,170,Combat Tactics and Self-Defense,2,18.4
1,170,Combat Tactics and Self-Defense,2,11.1
1,170,Combat Tactics and Self-Defense,2,11.4
1,170,Combat Tactics and Self-Defense,2,8
1,170,Combat Tactics and Self-Defense,2,12.3
1,170,Combat Tactics and Self-Defense,2,3.6
1,170,Combat Tactics and Self-Defense,2,12.4
1,170,Community Building and Social Organization,2,4.75
1,170,Community Building and Social Organization,2,13.25
1,170,Community Building and Social Organization,2,13.25
1,170,Community Building and Social Organization,2,9.25
1,170,Community Building and Social Organization,2,12
1,170,Community Building and Social Organization,2,9.75
1,170,Community Building and Social Organization,2,15
1,170,Mechanical Engineering and Vehicle Repair,1,13
1,170,Mechanical Engineering and Vehicle Repair,1,6
1,170,Mechanical Engineering and Vehicle Repair,1,19
1,170,Mechanical Engineering and Vehicle Repair,1,14
1,170,Mechanical Engineering and Vehicle Repair,1,13
1,170,Mechanical Engineering and Vehicle Repair,1,20
1,170,Mechanical Engineering and Vehicle Repair,1,12
1,170,Mechanical Engineering and Vehicle Repair,1,5
1,170,Moral Philosophy and Ethical Decision-Making,2,9
1,170,Moral Philosophy and Ethical Decision-Making,2,9.5
1,170,Moral Philosophy and Ethical Decision-Making,2,10.5
1,170,Moral Philosophy and Ethical Decision-Making,2,13.5
1,170,Post-Apocalyptic History and Archaeology,2,13.25
1,170,Post-Apocalyptic History and Archaeology,2,14.25
1,170,Post-Apocalyptic History and Archaeology,2,16
1,170,Radiation Ecology and Environmental Science,1,10
1,170,Radiation Ecology and Environmental Science,1,10
1,170,Radiation Ecology and Environmental Science,1,12
1,170,Radiation Ecology and Environmental Science,1,10
1,170,Radiation Ecology and Environmental Science,1,12
1,170,Radiation Ecology and Environmental Science,1,14
1,170,Radiation Ecology and Environmental Science,1,12
1,170,Radiation Ecology and Environmental Science,1,12
1,170,Radiation Ecology and Environmental Science,1,12
1,170,Renewable Energy and Sustainable Living,1,15.5
1,170,Renewable Energy and Sustainable Living,1,10.25
1,170,Renewable Energy and Sustainable Living,1,11.5
1,170,Renewable Energy and Sustainable Living,1,14
1,170,Renewable Energy and Sustainable Living,1,14.5
1,170,Renewable Energy and Sustainable Living,1,11.5
1,170,Renewable Energy and Sustainable Living,1,19.25
1,170,Scavenging and Resource Management,2,17.5
1,170,Scavenging and Resource Management,2,17.5
1,170,Scavenging and Resource Management,2,13.5
1,170,Survival Skills and Wilderness Medicine,1,11
1,170,Survival Skills and Wilderness Medicine,1,5
1,170,Survival Skills and Wilderness Medicine,1,8
1,170,Survival Skills and Wilderness Medicine,1,13
1,170,Survival Skills and Wilderness Medicine,1,8
1,203,Art and Expression in a Post-Apocalyptic World,1,12.5
1,203,Art and Expression in a Post-Apocalyptic World,1,16.5
1,203,Art and Expression in a Post-Apocalyptic World,1,11
1,203,Combat Tactics and Self-Defense,2,15
1,203,Combat Tactics and Self-Defense,2,15.2
1,203,Combat Tactics and Self-Defense,2,14.5
1,203,Combat Tactics and Self-Defense,2,6.5
1,203,Combat Tactics and Self-Defense,2,13.2
1,203,Combat Tactics and Self-Defense,2,6.5
1,203,Combat Tactics and Self-Defense,2,16.5
1,203,Combat Tactics and Self-Defense,2,5.9
1,203,Combat Tactics and Self-Defense,2,13.4
1,203,Combat Tactics and Self-Defense,2,16.2
1,203,Community Building and Social Organization,2,4.75
1,203,Community Building and Social Organization,2,5.25
1,203,Community Building and Social Organization,2,14.25
1,203,Community Building and Social Organization,2,9.25
1,203,Community Building and Social Organization,2,12.25
1,203,Community Building and Social Organization,2,8.5
1,203,Community Building and Social Organization,2,7.25
1,203,Mechanical Engineering and Vehicle Repair,1,14
1,203,Mechanical Engineering and Vehicle Repair,1,15
1,203,Mechanical Engineering and Vehicle Repair,1,15
1,203,Mechanical Engineering and Vehicle Repair,1,16
1,203,Mechanical Engineering and Vehicle Repair,1,19
1,203,Mechanical Engineering and Vehicle Repair,1,15
1,203,Mechanical Engineering and Vehicle Repair,1,6
1,203,Mechanical Engineering and Vehicle Repair,1,14
1,203,Moral Philosophy and Ethical Decision-Making,2,11.5
1,203,Moral Philosophy and Ethical Decision-Making,2,11
1,203,Moral Philosophy and Ethical Decision-Making,2,11
1,203,Moral Philosophy and Ethical Decision-Making,2,11.5
1,203,Post-Apocalyptic History and Archaeology,2,14.5
1,203,Post-Apocalyptic History and Archaeology,2,7.75
1,203,Post-Apocalyptic History and Archaeology,2,12
1,203,Post-Apocalyptic History and Archaeology,2,12.75
1,203,Radiation Ecology and Environmental Science,1,14
1,203,Radiation Ecology and Environmental Science,1,10
1,203,Radiation Ecology and Environmental Science,1,12
1,203,Radiation Ecology and Environmental Science,1,14
1,203,Radiation Ecology and Environmental Science,1,9
1,203,Radiation Ecology and Environmental Science,1,14
1,203,Radiation Ecology and Environmental Science,1,12
1,203,Radiation Ecology and Environmental Science,1,10
1,203,Radiation Ecology and Environmental Science,1,11
1,203,Renewable Energy and Sustainable Living,1,14.5
1,203,Renewable Energy and Sustainable Living,1,16
1,203,Renewable Energy and Sustainable Living,1,15.75
1,203,Renewable Energy and Sustainable Living,1,13.5
1,203,Renewable Energy and Sustainable Living,1,11.5
1,203,Renewable Energy and Sustainable Living,1,11.75
1,203,Renewable Energy and Sustainable Living,1,18.5
1,203,Scavenging and Resource Management,2,12
1,203,Scavenging and Resource Management,2,14
1,203,Scavenging and Resource Management,2,15
1,203,Survival Skills and Wilderness Medicine,1,10
1,203,Survival Skills and Wilderness Medicine,1,8
1,203,Survival Skills and Wilderness Medicine,1,7
1,203,Survival Skills and Wilderness Medicine,1,8
1,203,Survival Skills and Wilderness Medicine,1,5
1,214,Art and Expression in a Post-Apocalyptic World,1,15
1,214,Art and Expression in a Post-Apocalyptic World,1,11
1,214,Art and Expression in a Post-Apocalyptic World,1,13.5
1,214,Combat Tactics and Self-Defense,2,13.8
1,214,Combat Tactics and Self-Defense,2,9
1,214,Combat Tactics and Self-Defense,2,11.3
1,214,Combat Tactics and Self-Defense,2,11.4
1,214,Combat Tactics and Self-Defense,2,10.3
1,214,Combat Tactics and Self-Defense,2,13.6
1,214,Combat Tactics and Self-Defense,2,10.5
1,214,Combat Tactics and Self-Defense,2,14.5
1,214,Combat Tactics and Self-Defense,2,13.5
1,214,Combat Tactics and Self-Defense,2,7.1
1,214,Community Building and Social Organization,2,11
1,214,Community Building and Social Organization,2,11
1,214,Community Building and Social Organization,2,7.5
1,214,Community Building and Social Organization,2,13.75
1,214,Community Building and Social Organization,2,9.25
1,214,Community Building and Social Organization,2,10
1,214,Community Building and Social Organization,2,11.75
1,214,Mechanical Engineering and Vehicle Repair,1,17
1,214,Mechanical Engineering and Vehicle Repair,1,12
1,214,Mechanical Engineering and Vehicle Repair,1,12
1,214,Mechanical Engineering and Vehicle Repair,1,11
1,214,Mechanical Engineering and Vehicle Repair,1,8
1,214,Mechanical Engineering and Vehicle Repair,1,16
1,214,Moral Philosophy and Ethical Decision-Making,2,9.5
1,214,Moral Philosophy and Ethical Decision-Making,2,11.5
1,214,Moral Philosophy and Ethical Decision-Making,2,11
1,214,Moral Philosophy and Ethical Decision-Making,2,9
1,214,Post-Apocalyptic History and Archaeology,2,11.25
1,214,Post-Apocalyptic History and Archaeology,2,9
1,214,Post-Apocalyptic History and Archaeology,2,7.25
1,214,Post-Apocalyptic History and Archaeology,2,16.25
1,214,Radiation Ecology and Environmental Science,1,10
1,214,Radiation Ecology and Environmental Science,1,11
1,214,Radiation Ecology and Environmental Science,1,12
1,214,Radiation Ecology and Environmental Science,1,14
1,214,Radiation Ecology and Environmental Science,1,14
1,214,Radiation Ecology and Environmental Science,1,12
1,214,Radiation Ecology and Environmental Science,1,10
1,214,Radiation Ecology and Environmental Science,1,10
1,214,Radiation Ecology and Environmental Science,1,13
1,214,Renewable Energy and Sustainable Living,1,15.25
1,214,Renewable Energy and Sustainable Living,1,15.75
1,214,Renewable Energy and Sustainable Living,1,12.75
1,214,Renewable Energy and Sustainable Living,1,19.5
1,214,Renewable Energy and Sustainable Living,1,12.75
1,214,Renewable Energy and Sustainable Living,1,11.75
1,214,Renewable Energy and Sustainable Living,1,12.25
1,214,Scavenging and Resource Management,2,11.5
1,214,Scavenging and Resource Management,2,12
1,214,Scavenging and Resource Management,2,11.5
